;Scopy version,f4beeb1
;Exported on,samedi mars 16/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.8192,0.17491
1,-0.8191,0.17491
2,-0.819,0.17491
3,-0.8189,0.17491
4,-0.8188,0.17491
5,-0.8187,0.17491
6,-0.8186,0.17491
7,-0.8185,0.17491
8,-0.8184,0.17491
9,-0.8183,0.17491
10,-0.8182,0.17491
11,-0.8181,0.17491
12,-0.818,0.17491
13,-0.8179,0.17491
14,-0.8178,0.17491
15,-0.8177,0.17491
16,-0.8176,0.17491
17,-0.8175,0.17491
18,-0.8174,0.17491
19,-0.8173,0.17491
20,-0.8172,0.17491
21,-0.8171,0.17491
22,-0.817,0.17491
23,-0.8169,0.17491
24,-0.8168,0.17491
25,-0.8167,0.17491
26,-0.8166,0.17491
27,-0.8165,0.17491
28,-0.8164,0.17491
29,-0.8163,0.17491
30,-0.8162,0.17491
31,-0.8161,0.17491
32,-0.816,0.17491
33,-0.8159,0.17491
34,-0.8158,0.17491
35,-0.8157,0.17491
36,-0.8156,0.17491
37,-0.8155,0.17491
38,-0.8154,0.17491
39,-0.8153,0.17491
40,-0.8152,0.17491
41,-0.8151,0.17491
42,-0.815,0.17491
43,-0.8149,0.17491
44,-0.8148,0.17491
45,-0.8147,0.17491
46,-0.8146,0.17491
47,-0.8145,0.17491
48,-0.8144,0.17491
49,-0.8143,0.17491
50,-0.8142,0.17491
51,-0.8141,0.17491
52,-0.814,0.17491
53,-0.8139,0.17491
54,-0.8138,0.17491
55,-0.8137,0.17491
56,-0.8136,0.17491
57,-0.8135,0.17491
58,-0.8134,0.173254
59,-0.8133,0.173254
60,-0.8132,0.173254
61,-0.8131,0.173254
62,-0.813,0.173254
63,-0.8129,0.173254
64,-0.8128,0.173254
65,-0.8127,0.173254
66,-0.8126,0.173254
67,-0.8125,0.173254
68,-0.8124,0.173254
69,-0.8123,0.173254
70,-0.8122,0.173254
71,-0.8121,0.173254
72,-0.812,0.173254
73,-0.8119,0.173254
74,-0.8118,0.173254
75,-0.8117,0.173254
76,-0.8116,0.173254
77,-0.8115,0.173254
78,-0.8114,0.173254
79,-0.8113,0.173254
80,-0.8112,0.173254
81,-0.8111,0.173254
82,-0.811,0.173254
83,-0.8109,0.173254
84,-0.8108,0.17491
85,-0.8107,0.173254
86,-0.8106,0.173254
87,-0.8105,0.173254
88,-0.8104,0.17491
89,-0.8103,0.171598
90,-0.8102,0.171598
91,-0.8101,0.171598
92,-0.81,0.171598
93,-0.8099,0.171598
94,-0.8098,0.171598
95,-0.8097,0.171598
96,-0.8096,0.171598
97,-0.8095,0.171598
98,-0.8094,0.171598
99,-0.8093,0.171598
100,-0.8092,0.171598
101,-0.8091,0.171598
102,-0.809,0.171598
103,-0.8089,0.171598
104,-0.8088,0.171598
105,-0.8087,0.171598
106,-0.8086,0.171598
107,-0.8085,0.171598
108,-0.8084,0.171598
109,-0.8083,0.171598
110,-0.8082,0.171598
111,-0.8081,0.171598
112,-0.808,0.171598
113,-0.8079,0.171598
114,-0.8078,0.171598
115,-0.8077,0.171598
116,-0.8076,0.171598
117,-0.8075,0.171598
118,-0.8074,0.171598
119,-0.8073,0.171598
120,-0.8072,0.171598
121,-0.8071,0.171598
122,-0.807,0.171598
123,-0.8069,0.171598
124,-0.8068,0.171598
125,-0.8067,0.171598
126,-0.8066,0.171598
127,-0.8065,0.171598
128,-0.8064,0.171598
129,-0.8063,0.171598
130,-0.8062,0.171598
131,-0.8061,0.171598
132,-0.806,0.171598
133,-0.8059,0.173254
134,-0.8058,0.173254
135,-0.8057,0.173254
136,-0.8056,0.173254
137,-0.8055,0.173254
138,-0.8054,0.173254
139,-0.8053,0.173254
140,-0.8052,0.173254
141,-0.8051,0.173254
142,-0.805,0.173254
143,-0.8049,0.173254
144,-0.8048,0.173254
145,-0.8047,0.173254
146,-0.8046,0.173254
147,-0.8045,0.173254
148,-0.8044,0.173254
149,-0.8043,0.173254
150,-0.8042,0.173254
151,-0.8041,0.173254
152,-0.804,0.173254
153,-0.8039,0.173254
154,-0.8038,0.173254
155,-0.8037,0.173254
156,-0.8036,0.173254
157,-0.8035,0.173254
158,-0.8034,0.173254
159,-0.8033,0.173254
160,-0.8032,0.173254
161,-0.8031,0.173254
162,-0.803,0.173254
163,-0.8029,0.173254
164,-0.8028,0.173254
165,-0.8027,0.173254
166,-0.8026,0.173254
167,-0.8025,0.173254
168,-0.8024,0.173254
169,-0.8023,0.173254
170,-0.8022,0.173254
171,-0.8021,0.173254
172,-0.802,0.173254
173,-0.8019,0.173254
174,-0.8018,0.173254
175,-0.8017,0.173254
176,-0.8016,0.173254
177,-0.8015,0.173254
178,-0.8014,0.173254
179,-0.8013,0.173254
180,-0.8012,0.173254
181,-0.8011,0.173254
182,-0.801,0.173254
183,-0.8009,0.173254
