;Scopy version,f4beeb1
;Exported on,dimanche mars 17/03/2024
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
258,-0.661,0.107294
259,-0.66,0.107294
260,-0.659,0.107294
261,-0.658,0.107294
262,-0.657,0.107294
263,-0.656,0.107294
264,-0.655,0.107294
265,-0.654,0.107294
266,-0.653,0.107294
267,-0.652,0.107294
268,-0.651,0.107294
269,-0.65,0.107294
270,-0.649,0.107294
271,-0.648,0.107294
272,-0.647,0.107294
273,-0.646,0.107294
274,-0.645,0.107294
275,-0.644,0.107294
276,-0.643,0.107294
277,-0.642,0.107294
278,-0.641,0.107294
279,-0.64,0.107294
280,-0.639,0.105556
281,-0.638,0.105556
282,-0.637,0.105556
283,-0.636,0.105556
284,-0.635,0.105556
285,-0.634,0.105556
286,-0.633,0.105556
287,-0.632,0.105556
288,-0.631,0.105556
289,-0.63,0.107294
290,-0.629,0.107294
291,-0.628,0.107294
292,-0.627,0.107294
293,-0.626,0.107294
294,-0.625,0.107294
295,-0.624,0.107294
296,-0.623,0.107294
297,-0.622,0.107294
298,-0.621,0.107294
299,-0.62,0.107294
300,-0.619,0.107294
301,-0.618,0.107294
302,-0.617,0.107294
303,-0.616,0.107294
304,-0.615,0.107294
305,-0.614,0.107294
306,-0.613,0.107294
307,-0.612,0.107294
308,-0.611,0.107294
309,-0.61,0.107294
310,-0.609,0.107294
311,-0.608,0.107294
312,-0.607,0.107294
313,-0.606,0.107294
314,-0.605,0.107294
315,-0.604,0.107294
316,-0.603,0.107294
317,-0.602,0.107294
318,-0.601,0.107294
319,-0.6,0.107294
320,-0.599,0.107294
321,-0.598,0.107294
322,-0.597,0.107294
323,-0.596,0.105556
324,-0.595,0.105556
325,-0.594,0.105556
326,-0.593,0.105556
327,-0.592,0.105556
328,-0.591,0.105556
329,-0.59,0.105556
330,-0.589,0.102078
331,-0.588,0.107294
332,-0.587,0.107294
333,-0.586,0.107294
334,-0.585,0.107294
335,-0.584,0.107294
336,-0.583,0.107294
337,-0.582,0.107294
338,-0.581,0.107294
339,-0.58,0.107294
340,-0.579,0.107294
341,-0.578,0.107294
342,-0.577,0.107294
343,-0.576,0.107294
344,-0.575,0.107294
345,-0.574,0.107294
346,-0.573,0.107294
347,-0.572,0.107294
348,-0.571,0.107294
349,-0.57,0.107294
350,-0.569,0.107294
351,-0.568,0.107294
352,-0.567,0.107294
353,-0.566,0.107294
354,-0.565,0.107294
355,-0.564,0.107294
356,-0.563,0.107294
357,-0.562,0.107294
358,-0.561,0.107294
359,-0.56,0.107294
360,-0.559,0.107294
361,-0.558,0.107294
362,-0.557,0.107294
363,-0.556,0.107294
364,-0.555,0.107294
365,-0.554,0.107294
366,-0.553,0.107294
367,-0.552,0.105556
368,-0.551,0.105556
369,-0.55,0.105556
370,-0.549,0.105556
371,-0.548,0.105556
372,-0.547,0.105556
373,-0.546,0.105556
374,-0.545,0.105556
375,-0.544,0.105556
376,-0.543,0.107294
377,-0.542,0.107294
378,-0.541,0.107294
379,-0.54,0.107294
380,-0.539,0.107294
381,-0.538,0.107294
382,-0.537,0.107294
383,-0.536,0.107294
384,-0.535,0.107294
385,-0.534,0.107294
386,-0.533,0.107294
387,-0.532,0.107294
388,-0.531,0.107294
389,-0.53,0.107294
390,-0.529,0.107294
391,-0.528,0.107294
392,-0.527,0.107294
393,-0.526,0.107294
394,-0.525,0.107294
395,-0.524,0.107294
396,-0.523,0.107294
397,-0.522,0.107294
398,-0.521,0.107294
399,-0.52,0.107294
400,-0.519,0.107294
401,-0.518,0.107294
402,-0.517,0.107294
403,-0.516,0.107294
404,-0.515,0.107294
405,-0.514,0.107294
406,-0.513,0.107294
407,-0.512,0.107294
408,-0.511,0.107294
409,-0.51,0.107294
410,-0.509,0.107294
411,-0.508,0.107294
412,-0.507,0.102078
413,-0.506,0.105556
414,-0.505,0.105556
415,-0.504,0.105556
416,-0.503,0.105556
417,-0.502,0.105556
418,-0.501,0.105556
419,-0.5,0.105556
420,-0.499,0.107294
421,-0.498,0.107294
422,-0.497,0.107294
423,-0.496,0.107294
424,-0.495,0.107294
425,-0.494,0.107294
426,-0.493,0.107294
427,-0.492,0.107294
428,-0.491,0.107294
429,-0.49,0.107294
430,-0.489,0.107294
431,-0.488,0.107294
432,-0.487,0.107294
433,-0.486,0.107294
434,-0.485,0.107294
435,-0.484,0.107294
436,-0.483,0.107294
437,-0.482,0.107294
438,-0.481,0.107294
439,-0.48,0.107294
440,-0.479,0.107294
441,-0.478,0.107294
442,-0.477,0.107294
443,-0.476,0.107294
444,-0.475,0.107294
445,-0.474,0.107294
446,-0.473,0.107294
447,-0.472,0.107294
448,-0.471,0.107294
449,-0.47,0.107294
450,-0.469,0.107294
451,-0.468,0.107294
452,-0.467,0.107294
453,-0.466,0.107294
454,-0.465,0.105556
455,-0.464,0.105556
456,-0.463,0.105556
457,-0.462,0.105556
458,-0.461,0.105556
459,-0.46,0.105556
460,-0.459,0.105556
461,-0.458,0.105556
462,-0.457,0.105556
463,-0.456,0.107294
464,-0.455,0.107294
465,-0.454,0.107294
466,-0.453,0.107294
467,-0.452,0.107294
468,-0.451,0.107294
469,-0.45,0.107294
470,-0.449,0.107294
471,-0.448,0.107294
472,-0.447,0.107294
473,-0.446,0.107294
474,-0.445,0.107294
475,-0.444,0.107294
476,-0.443,0.107294
477,-0.442,0.107294
478,-0.441,0.107294
479,-0.44,0.107294
480,-0.439,0.107294
481,-0.438,0.107294
482,-0.437,0.107294
483,-0.436,0.107294
484,-0.435,0.107294
485,-0.434,0.107294
486,-0.433,0.107294
487,-0.432,0.107294
488,-0.431,0.107294
489,-0.43,0.107294
490,-0.429,0.107294
491,-0.428,0.107294
492,-0.427,0.107294
493,-0.426,0.107294
494,-0.425,0.107294
495,-0.424,0.107294
496,-0.423,0.107294
497,-0.422,0.107294
498,-0.421,0.107294
499,-0.42,0.102078
500,-0.419,0.105556
501,-0.418,0.105556
502,-0.417,0.105556
503,-0.416,0.105556
504,-0.415,0.102078
505,-0.414,0.107294
506,-0.413,0.107294
507,-0.412,0.107294
508,-0.411,0.107294
509,-0.41,0.107294
510,-0.409,0.107294
511,-0.408,0.107294
512,-0.407,0.107294
513,-0.406,0.107294
514,-0.405,0.107294
515,-0.404,0.107294
516,-0.403,0.107294
517,-0.402,0.107294
518,-0.401,0.107294
519,-0.4,0.107294
520,-0.399,0.107294
521,-0.398,0.107294
522,-0.397,0.107294
523,-0.396,0.107294
524,-0.395,0.107294
525,-0.394,0.107294
526,-0.393,0.107294
527,-0.392,0.107294
528,-0.391,0.107294
529,-0.39,0.107294
530,-0.389,0.107294
531,-0.388,0.107294
532,-0.387,0.107294
533,-0.386,0.107294
534,-0.385,0.107294
535,-0.384,0.107294
536,-0.383,0.107294
537,-0.382,0.107294
538,-0.381,0.107294
539,-0.38,0.107294
540,-0.379,0.107294
541,-0.378,0.105556
542,-0.377,0.105556
543,-0.376,0.105556
544,-0.375,0.105556
545,-0.374,0.105556
546,-0.373,0.105556
547,-0.372,0.105556
548,-0.371,0.105556
549,-0.37,0.105556
550,-0.369,0.107294
551,-0.368,0.107294
552,-0.367,0.107294
553,-0.366,0.107294
554,-0.365,0.107294
555,-0.364,0.107294
556,-0.363,0.107294
557,-0.362,0.107294
558,-0.361,0.107294
559,-0.36,0.107294
560,-0.359,0.107294
561,-0.358,0.107294
562,-0.357,0.107294
563,-0.356,0.107294
564,-0.355,0.107294
565,-0.354,0.107294
566,-0.353,0.107294
567,-0.352,0.107294
568,-0.351,0.107294
569,-0.35,0.107294
570,-0.349,0.107294
571,-0.348,0.107294
572,-0.347,0.107294
573,-0.346,0.107294
574,-0.345,0.107294
575,-0.344,0.107294
576,-0.343,0.107294
577,-0.342,0.107294
578,-0.341,0.107294
579,-0.34,0.107294
580,-0.339,0.107294
581,-0.338,0.107294
582,-0.337,0.107294
583,-0.336,0.107294
584,-0.335,0.107294
585,-0.334,0.107294
586,-0.333,0.102078
587,-0.332,0.105556
588,-0.331,0.105556
589,-0.33,0.105556
590,-0.329,0.105556
591,-0.328,0.102078
592,-0.327,0.107294
593,-0.326,0.107294
594,-0.325,0.107294
595,-0.324,0.107294
596,-0.323,0.107294
597,-0.322,0.107294
598,-0.321,0.107294
599,-0.32,0.107294
600,-0.319,0.107294
601,-0.318,0.107294
602,-0.317,0.107294
603,-0.316,0.107294
604,-0.315,0.107294
605,-0.314,0.107294
606,-0.313,0.107294
607,-0.312,0.107294
608,-0.311,0.107294
609,-0.31,0.107294
610,-0.309,0.107294
