;Scopy version,f4beeb1
;Exported on,lundi mars 18/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
223,-0.7969,0.0356299
224,-0.7968,0.0356299
225,-0.7967,0.0356299
226,-0.7966,0.0356299
227,-0.7965,0.0356299
228,-0.7964,0.0356299
229,-0.7963,0.0356299
230,-0.7962,0.0356299
231,-0.7961,0.0356299
232,-0.796,0.0356299
233,-0.7959,0.0356299
234,-0.7958,0.0356299
235,-0.7957,0.0356299
236,-0.7956,0.0356299
237,-0.7955,0.0356299
238,-0.7954,0.0356299
239,-0.7953,0.0356299
240,-0.7952,0.0356299
241,-0.7951,0.0356299
242,-0.795,0.0356299
243,-0.7949,0.0356299
244,-0.7948,0.0356299
245,-0.7947,0.0356299
246,-0.7946,0.0356299
247,-0.7945,0.0356299
248,-0.7944,0.0356299
249,-0.7943,0.0356299
250,-0.7942,0.038942
251,-0.7941,0.0356299
252,-0.794,0.038942
253,-0.7939,0.0356299
254,-0.7938,0.0356299
255,-0.7937,0.0356299
256,-0.7936,0.0356299
257,-0.7935,0.0356299
258,-0.7934,0.0356299
259,-0.7933,0.0372859
260,-0.7932,0.0372859
261,-0.7931,0.0356299
262,-0.793,0.0356299
263,-0.7929,0.0356299
264,-0.7928,0.0356299
265,-0.7927,0.038942
266,-0.7926,0.0372859
267,-0.7925,0.0372859
268,-0.7924,0.038942
269,-0.7923,0.0356299
270,-0.7922,0.0356299
271,-0.7921,0.0356299
272,-0.792,0.0356299
273,-0.7919,0.0372859
274,-0.7918,0.0372859
275,-0.7917,0.0372859
276,-0.7916,0.038942
277,-0.7915,0.0356299
278,-0.7914,0.0356299
279,-0.7913,0.0356299
280,-0.7912,0.0356299
281,-0.7911,0.0356299
282,-0.791,0.038942
283,-0.7909,0.0372859
284,-0.7908,0.0372859
285,-0.7907,0.0372859
286,-0.7906,0.0356299
287,-0.7905,0.0356299
288,-0.7904,0.038942
289,-0.7903,0.0372859
290,-0.7902,0.0372859
291,-0.7901,0.0356299
292,-0.79,0.0356299
293,-0.7899,0.0372859
294,-0.7898,0.0372859
295,-0.7897,0.0372859
296,-0.7896,0.0356299
297,-0.7895,0.038942
298,-0.7894,0.0372859
299,-0.7893,0.038942
300,-0.7892,0.0372859
301,-0.7891,0.038942
302,-0.789,0.0356299
303,-0.7889,0.0356299
304,-0.7888,0.0356299
305,-0.7887,0.0356299
306,-0.7886,0.0372859
307,-0.7885,0.038942
308,-0.7884,0.0356299
309,-0.7883,0.0356299
310,-0.7882,0.0356299
311,-0.7881,0.0356299
312,-0.788,0.0356299
313,-0.7879,0.0372859
314,-0.7878,0.0372859
315,-0.7877,0.0372859
316,-0.7876,0.0372859
317,-0.7875,0.0372859
318,-0.7874,0.0372859
319,-0.7873,0.0372859
320,-0.7872,0.0372859
321,-0.7871,0.0356299
322,-0.787,0.0356299
323,-0.7869,0.0356299
324,-0.7868,0.0356299
325,-0.7867,0.0356299
326,-0.7866,0.0356299
327,-0.7865,0.0356299
328,-0.7864,0.0372859
329,-0.7863,0.0372859
330,-0.7862,0.0356299
331,-0.7861,0.0372859
332,-0.786,0.0372859
333,-0.7859,0.0372859
334,-0.7858,0.0356299
335,-0.7857,0.0356299
336,-0.7856,0.0356299
337,-0.7855,0.0356299
338,-0.7854,0.0356299
339,-0.7853,0.038942
340,-0.7852,0.0372859
341,-0.7851,0.0372859
342,-0.785,0.0356299
343,-0.7849,0.0356299
344,-0.7848,0.0356299
345,-0.7847,0.0356299
346,-0.7846,0.0372859
347,-0.7845,0.0372859
348,-0.7844,0.0372859
349,-0.7843,0.0372859
350,-0.7842,0.0372859
351,-0.7841,0.0372859
352,-0.784,0.0356299
353,-0.7839,0.038942
354,-0.7838,0.0356299
355,-0.7837,0.0372859
356,-0.7836,0.0372859
357,-0.7835,0.0372859
358,-0.7834,0.0372859
359,-0.7833,0.0372859
360,-0.7832,0.0356299
361,-0.7831,0.038942
362,-0.783,0.0372859
363,-0.7829,0.0372859
364,-0.7828,0.0372859
365,-0.7827,0.0372859
366,-0.7826,0.0372859
367,-0.7825,0.0372859
368,-0.7824,0.0372859
369,-0.7823,0.0372859
370,-0.7822,0.0356299
371,-0.7821,0.0356299
372,-0.782,0.0372859
373,-0.7819,0.0356299
374,-0.7818,0.0372859
375,-0.7817,0.0372859
376,-0.7816,0.0372859
377,-0.7815,0.038942
378,-0.7814,0.0356299
379,-0.7813,0.0372859
380,-0.7812,0.0372859
381,-0.7811,0.0356299
382,-0.781,0.0356299
383,-0.7809,0.0356299
384,-0.7808,0.0356299
385,-0.7807,0.0356299
386,-0.7806,0.0356299
387,-0.7805,0.0356299
388,-0.7804,0.0356299
389,-0.7803,0.0356299
390,-0.7802,0.0372859
391,-0.7801,0.0372859
392,-0.78,0.0356299
393,-0.7799,0.0372859
394,-0.7798,0.0372859
395,-0.7797,0.0356299
396,-0.7796,0.0356299
397,-0.7795,0.0356299
398,-0.7794,0.0372859
399,-0.7793,0.0372859
400,-0.7792,0.0372859
401,-0.7791,0.0372859
402,-0.779,0.0372859
403,-0.7789,0.038942
404,-0.7788,0.0356299
405,-0.7787,0.0356299
406,-0.7786,0.038942
407,-0.7785,0.0372859
408,-0.7784,0.0372859
409,-0.7783,0.0372859
410,-0.7782,0.0372859
411,-0.7781,0.0372859
412,-0.778,0.0372859
413,-0.7779,0.0372859
414,-0.7778,0.0372859
415,-0.7777,0.0372859
416,-0.7776,0.0356299
417,-0.7775,0.038942
418,-0.7774,0.0372859
419,-0.7773,0.038942
420,-0.7772,0.0356299
421,-0.7771,0.0356299
422,-0.777,0.0356299
423,-0.7769,0.0356299
424,-0.7768,0.0356299
425,-0.7767,0.0356299
426,-0.7766,0.0356299
427,-0.7765,0.0356299
428,-0.7764,0.0356299
429,-0.7763,0.0356299
430,-0.7762,0.0356299
431,-0.7761,0.0356299
432,-0.776,0.0356299
433,-0.7759,0.0356299
434,-0.7758,0.0356299
435,-0.7757,0.0356299
436,-0.7756,0.0356299
437,-0.7755,0.0356299
438,-0.7754,0.0356299
439,-0.7753,0.0356299
440,-0.7752,0.0356299
441,-0.7751,0.0356299
442,-0.775,0.0356299
443,-0.7749,0.0356299
444,-0.7748,0.0356299
445,-0.7747,0.0372859
446,-0.7746,0.0372859
447,-0.7745,0.0372859
448,-0.7744,0.0372859
449,-0.7743,0.0372859
450,-0.7742,0.0372859
451,-0.7741,0.0356299
452,-0.774,0.0356299
453,-0.7739,0.0356299
454,-0.7738,0.0356299
455,-0.7737,0.0356299
456,-0.7736,0.0356299
457,-0.7735,0.0356299
458,-0.7734,0.0356299
459,-0.7733,0.0356299
460,-0.7732,0.0356299
461,-0.7731,0.0356299
462,-0.773,0.0356299
463,-0.7729,0.0356299
464,-0.7728,0.0356299
465,-0.7727,0.0356299
466,-0.7726,0.0356299
467,-0.7725,0.0356299
468,-0.7724,0.0356299
469,-0.7723,0.038942
470,-0.7722,0.0356299
471,-0.7721,0.038942
472,-0.772,0.0372859
473,-0.7719,0.0372859
474,-0.7718,0.0372859
475,-0.7717,0.0372859
476,-0.7716,0.038942
477,-0.7715,0.0356299
478,-0.7714,0.0356299
479,-0.7713,0.0372859
480,-0.7712,0.0372859
481,-0.7711,0.0356299
482,-0.771,0.0356299
483,-0.7709,0.0356299
484,-0.7708,0.0356299
485,-0.7707,0.0356299
486,-0.7706,0.0356299
487,-0.7705,0.0356299
488,-0.7704,0.0356299
489,-0.7703,0.0356299
490,-0.7702,0.0356299
491,-0.7701,0.0356299
492,-0.77,0.0356299
493,-0.7699,0.0356299
494,-0.7698,0.0356299
495,-0.7697,0.0356299
496,-0.7696,0.0356299
497,-0.7695,0.0356299
498,-0.7694,0.0356299
499,-0.7693,0.0356299
500,-0.7692,0.0356299
501,-0.7691,0.0356299
502,-0.769,0.0356299
503,-0.7689,0.0356299
504,-0.7688,0.0356299
505,-0.7687,0.0356299
506,-0.7686,0.0356299
507,-0.7685,0.0356299
508,-0.7684,0.0356299
509,-0.7683,0.0356299
510,-0.7682,0.0356299
511,-0.7681,0.0356299
512,-0.768,0.0356299
513,-0.7679,0.0356299
514,-0.7678,0.0356299
515,-0.7677,0.0356299
516,-0.7676,0.0356299
517,-0.7675,0.0356299
518,-0.7674,0.0356299
519,-0.7673,0.0356299
520,-0.7672,0.0356299
521,-0.7671,0.0356299
522,-0.767,0.0356299
523,-0.7669,0.0356299
524,-0.7668,0.0356299
525,-0.7667,0.0356299
526,-0.7666,0.0356299
527,-0.7665,0.0356299
528,-0.7664,0.0356299
529,-0.7663,0.0356299
530,-0.7662,0.0356299
531,-0.7661,0.0356299
532,-0.766,0.0356299
533,-0.7659,0.0356299
534,-0.7658,0.0356299
535,-0.7657,0.0356299
536,-0.7656,0.0356299
537,-0.7655,0.0356299
538,-0.7654,0.0356299
539,-0.7653,0.0356299
540,-0.7652,0.0356299
541,-0.7651,0.0356299
542,-0.765,0.0356299
543,-0.7649,0.0356299
544,-0.7648,0.0356299
545,-0.7647,0.0356299
546,-0.7646,0.0356299
547,-0.7645,0.0356299
548,-0.7644,0.0356299
549,-0.7643,0.0356299
550,-0.7642,0.0356299
551,-0.7641,0.0356299
552,-0.764,0.0356299
553,-0.7639,0.0356299
554,-0.7638,0.0356299
555,-0.7637,0.0356299
556,-0.7636,0.0356299
557,-0.7635,0.0356299
558,-0.7634,0.0356299
559,-0.7633,0.0356299
560,-0.7632,0.0356299
561,-0.7631,0.0356299
562,-0.763,0.0356299
563,-0.7629,0.0356299
564,-0.7628,0.0356299
565,-0.7627,0.0356299
566,-0.7626,0.0356299
567,-0.7625,0.0356299
568,-0.7624,0.0356299
569,-0.7623,0.0356299
570,-0.7622,0.0356299
571,-0.7621,0.0356299
572,-0.762,0.0356299
573,-0.7619,0.0356299
574,-0.7618,0.0356299
575,-0.7617,0.0356299
576,-0.7616,0.0356299
577,-0.7615,0.0356299
578,-0.7614,0.0356299
579,-0.7613,0.0356299
580,-0.7612,0.0356299
581,-0.7611,0.0356299
582,-0.761,0.0356299
583,-0.7609,0.0356299
584,-0.7608,0.0356299
585,-0.7607,0.0356299
586,-0.7606,0.0356299
587,-0.7605,0.0356299
588,-0.7604,0.0356299
589,-0.7603,0.0356299
590,-0.7602,0.0356299
591,-0.7601,0.0356299
592,-0.76,0.0356299
593,-0.7599,0.0356299
594,-0.7598,0.0356299
595,-0.7597,0.0356299
596,-0.7596,0.0356299
597,-0.7595,0.0356299
598,-0.7594,0.0356299
599,-0.7593,0.0356299
600,-0.7592,0.0356299
601,-0.7591,0.0356299
602,-0.759,0.0356299
603,-0.7589,0.0356299
604,-0.7588,0.0356299
605,-0.7587,0.0356299
606,-0.7586,0.0356299
607,-0.7585,0.0356299
608,-0.7584,0.0356299
609,-0.7583,0.0356299
610,-0.7582,0.0356299
611,-0.7581,0.0356299
612,-0.758,0.0356299
613,-0.7579,0.0356299
614,-0.7578,0.0356299
615,-0.7577,0.0356299
616,-0.7576,0.0356299
617,-0.7575,0.0356299
618,-0.7574,0.0356299
619,-0.7573,0.0356299
620,-0.7572,0.0356299
621,-0.7571,0.0356299
622,-0.757,0.0356299
623,-0.7569,0.0356299
624,-0.7568,0.0356299
625,-0.7567,0.0356299
626,-0.7566,0.0356299
627,-0.7565,0.0356299
628,-0.7564,0.0356299
629,-0.7563,0.0356299
630,-0.7562,0.0356299
