;Scopy version,f4beeb1
;Exported on,dimanche mars 03/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
0,-0.8192,0.139576
1,-0.8191,0.139576
2,-0.819,0.13792
3,-0.8189,0.13792
4,-0.8188,0.13792
5,-0.8187,0.141232
6,-0.8186,0.13792
7,-0.8185,0.13792
8,-0.8184,0.13792
9,-0.8183,0.139576
10,-0.8182,0.139576
11,-0.8181,0.139576
12,-0.818,0.139576
13,-0.8179,0.13792
14,-0.8178,0.13792
15,-0.8177,0.13792
16,-0.8176,0.13792
17,-0.8175,0.13792
18,-0.8174,0.13792
19,-0.8173,0.139576
20,-0.8172,0.139576
21,-0.8171,0.13792
22,-0.817,0.13792
23,-0.8169,0.13792
24,-0.8168,0.13792
25,-0.8167,0.13792
26,-0.8166,0.13792
27,-0.8165,0.13792
28,-0.8164,0.13792
29,-0.8163,0.139576
30,-0.8162,0.139576
31,-0.8161,0.139576
32,-0.816,0.139576
33,-0.8159,0.139576
34,-0.8158,0.139576
35,-0.8157,0.13792
36,-0.8156,0.13792
37,-0.8155,0.13792
38,-0.8154,0.13792
39,-0.8153,0.139576
40,-0.8152,0.139576
41,-0.8151,0.139576
42,-0.815,0.139576
43,-0.8149,0.139576
44,-0.8148,0.13792
45,-0.8147,0.13792
46,-0.8146,0.13792
47,-0.8145,0.13792
48,-0.8144,0.13792
49,-0.8143,0.139576
50,-0.8142,0.139576
51,-0.8141,0.139576
52,-0.814,0.139576
53,-0.8139,0.139576
54,-0.8138,0.139576
55,-0.8137,0.13792
56,-0.8136,0.13792
57,-0.8135,0.13792
58,-0.8134,0.13792
59,-0.8133,0.139576
60,-0.8132,0.139576
61,-0.8131,0.139576
62,-0.813,0.139576
63,-0.8129,0.139576
64,-0.8128,0.139576
65,-0.8127,0.139576
66,-0.8126,0.142888
67,-0.8125,0.144544
68,-0.8124,0.149512
69,-0.8123,0.152824
70,-0.8122,0.152824
71,-0.8121,0.156136
72,-0.812,0.161104
73,-0.8119,0.16276
74,-0.8118,0.164416
75,-0.8117,0.166072
76,-0.8116,0.166072
77,-0.8115,0.169385
78,-0.8114,0.171041
79,-0.8113,0.174353
80,-0.8112,0.174353
81,-0.8111,0.176009
82,-0.811,0.176009
83,-0.8109,0.177665
84,-0.8108,0.180977
85,-0.8107,0.184289
86,-0.8106,0.184289
87,-0.8105,0.184289
88,-0.8104,0.187601
89,-0.8103,0.187601
90,-0.8102,0.189257
91,-0.8101,0.190913
92,-0.81,0.190913
93,-0.8099,0.192569
94,-0.8098,0.194225
95,-0.8097,0.195881
96,-0.8096,0.197537
97,-0.8095,0.199193
98,-0.8094,0.202506
99,-0.8093,0.205818
100,-0.8092,0.205818
101,-0.8091,0.205818
102,-0.809,0.207474
103,-0.8089,0.207474
104,-0.8088,0.207474
105,-0.8087,0.210786
106,-0.8086,0.20913
107,-0.8085,0.210786
108,-0.8084,0.210786
109,-0.8083,0.210786
110,-0.8082,0.210786
111,-0.8081,0.210786
112,-0.808,0.210786
113,-0.8079,0.212442
114,-0.8078,0.214098
115,-0.8077,0.214098
116,-0.8076,0.215754
117,-0.8075,0.219066
118,-0.8074,0.219066
119,-0.8073,0.219066
120,-0.8072,0.220722
121,-0.8071,0.22569
122,-0.807,0.224034
123,-0.8069,0.224034
124,-0.8068,0.224034
125,-0.8067,0.224034
126,-0.8066,0.224034
127,-0.8065,0.224034
128,-0.8064,0.224034
129,-0.8063,0.22569
130,-0.8062,0.220722
131,-0.8061,0.220722
132,-0.806,0.220722
133,-0.8059,0.220722
134,-0.8058,0.220722
135,-0.8057,0.220722
136,-0.8056,0.220722
137,-0.8055,0.220722
138,-0.8054,0.220722
139,-0.8053,0.224034
140,-0.8052,0.219066
141,-0.8051,0.219066
142,-0.805,0.219066
143,-0.8049,0.219066
144,-0.8048,0.219066
145,-0.8047,0.219066
146,-0.8046,0.220722
147,-0.8045,0.21741
148,-0.8044,0.21741
149,-0.8043,0.21741
150,-0.8042,0.21741
151,-0.8041,0.219066
152,-0.804,0.215754
153,-0.8039,0.215754
154,-0.8038,0.215754
155,-0.8037,0.215754
156,-0.8036,0.21741
157,-0.8035,0.214098
158,-0.8034,0.214098
159,-0.8033,0.214098
160,-0.8032,0.214098
161,-0.8031,0.214098
162,-0.803,0.214098
163,-0.8029,0.214098
164,-0.8028,0.214098
165,-0.8027,0.214098
166,-0.8026,0.214098
167,-0.8025,0.214098
168,-0.8024,0.214098
169,-0.8023,0.214098
170,-0.8022,0.214098
171,-0.8021,0.214098
172,-0.802,0.214098
173,-0.8019,0.214098
174,-0.8018,0.214098
175,-0.8017,0.214098
176,-0.8016,0.214098
177,-0.8015,0.214098
178,-0.8014,0.214098
179,-0.8013,0.214098
180,-0.8012,0.214098
181,-0.8011,0.214098
182,-0.801,0.214098
183,-0.8009,0.214098
184,-0.8008,0.214098
185,-0.8007,0.214098
186,-0.8006,0.214098
187,-0.8005,0.212442
188,-0.8004,0.212442
189,-0.8003,0.212442
190,-0.8002,0.212442
191,-0.8001,0.214098
192,-0.8,0.210786
193,-0.7999,0.210786
194,-0.7998,0.210786
195,-0.7997,0.210786
196,-0.7996,0.210786
197,-0.7995,0.212442
198,-0.7994,0.20913
199,-0.7993,0.20913
200,-0.7992,0.20913
201,-0.7991,0.20913
202,-0.799,0.20913
203,-0.7989,0.20913
204,-0.7988,0.20913
205,-0.7987,0.20913
206,-0.7986,0.20913
207,-0.7985,0.207474
208,-0.7984,0.202506
209,-0.7983,0.202506
210,-0.7982,0.197537
211,-0.7981,0.194225
212,-0.798,0.190913
213,-0.7979,0.190913
214,-0.7978,0.187601
215,-0.7977,0.184289
216,-0.7976,0.184289
217,-0.7975,0.182633
218,-0.7974,0.180977
219,-0.7973,0.177665
220,-0.7972,0.176009
221,-0.7971,0.174353
222,-0.797,0.172697
223,-0.7969,0.172697
224,-0.7968,0.169385
225,-0.7967,0.167728
226,-0.7966,0.167728
227,-0.7965,0.167728
228,-0.7964,0.164416
229,-0.7963,0.164416
230,-0.7962,0.16276
231,-0.7961,0.16276
232,-0.796,0.16276
233,-0.7959,0.159448
234,-0.7958,0.159448
235,-0.7957,0.156136
236,-0.7956,0.156136
237,-0.7955,0.15448
238,-0.7954,0.15448
239,-0.7953,0.15448
240,-0.7952,0.152824
241,-0.7951,0.152824
242,-0.795,0.152824
243,-0.7949,0.151168
244,-0.7948,0.151168
245,-0.7947,0.149512
246,-0.7946,0.149512
247,-0.7945,0.149512
248,-0.7944,0.149512
249,-0.7943,0.147856
250,-0.7942,0.147856
251,-0.7941,0.147856
252,-0.794,0.147856
253,-0.7939,0.1462
254,-0.7938,0.1462
255,-0.7937,0.1462
256,-0.7936,0.1462
257,-0.7935,0.144544
258,-0.7934,0.147856
259,-0.7933,0.144544
260,-0.7932,0.144544
261,-0.7931,0.144544
262,-0.793,0.144544
263,-0.7929,0.144544
264,-0.7928,0.142888
265,-0.7927,0.142888
266,-0.7926,0.142888
267,-0.7925,0.142888
268,-0.7924,0.142888
269,-0.7923,0.142888
270,-0.7922,0.142888
271,-0.7921,0.142888
272,-0.792,0.142888
273,-0.7919,0.142888
274,-0.7918,0.141232
275,-0.7917,0.141232
276,-0.7916,0.141232
277,-0.7915,0.141232
278,-0.7914,0.141232
279,-0.7913,0.141232
280,-0.7912,0.141232
281,-0.7911,0.141232
282,-0.791,0.141232
283,-0.7909,0.141232
284,-0.7908,0.141232
285,-0.7907,0.141232
286,-0.7906,0.141232
287,-0.7905,0.141232
288,-0.7904,0.141232
289,-0.7903,0.141232
290,-0.7902,0.141232
291,-0.7901,0.141232
292,-0.79,0.139576
293,-0.7899,0.139576
294,-0.7898,0.139576
295,-0.7897,0.139576
296,-0.7896,0.139576
297,-0.7895,0.139576
298,-0.7894,0.139576
299,-0.7893,0.139576
300,-0.7892,0.139576
301,-0.7891,0.139576
302,-0.789,0.139576
303,-0.7889,0.139576
304,-0.7888,0.139576
305,-0.7887,0.139576
306,-0.7886,0.139576
307,-0.7885,0.139576
308,-0.7884,0.139576
309,-0.7883,0.139576
310,-0.7882,0.139576
311,-0.7881,0.139576
312,-0.788,0.139576
313,-0.7879,0.139576
314,-0.7878,0.139576
315,-0.7877,0.139576
316,-0.7876,0.139576
317,-0.7875,0.139576
318,-0.7874,0.139576
319,-0.7873,0.139576
320,-0.7872,0.139576
321,-0.7871,0.139576
322,-0.787,0.139576
323,-0.7869,0.139576
324,-0.7868,0.139576
325,-0.7867,0.139576
326,-0.7866,0.139576
327,-0.7865,0.139576
328,-0.7864,0.139576
329,-0.7863,0.139576
330,-0.7862,0.139576
331,-0.7861,0.139576
332,-0.786,0.139576
333,-0.7859,0.139576
334,-0.7858,0.139576
335,-0.7857,0.139576
336,-0.7856,0.139576
337,-0.7855,0.139576
338,-0.7854,0.139576
339,-0.7853,0.139576
340,-0.7852,0.139576
341,-0.7851,0.139576
342,-0.785,0.139576
343,-0.7849,0.139576
344,-0.7848,0.139576
345,-0.7847,0.139576
346,-0.7846,0.139576
347,-0.7845,0.139576
348,-0.7844,0.139576
349,-0.7843,0.139576
350,-0.7842,0.139576
351,-0.7841,0.139576
352,-0.784,0.139576
353,-0.7839,0.139576
354,-0.7838,0.139576
355,-0.7837,0.139576
356,-0.7836,0.139576
357,-0.7835,0.139576
358,-0.7834,0.139576
359,-0.7833,0.139576
360,-0.7832,0.139576
361,-0.7831,0.139576
362,-0.783,0.139576
363,-0.7829,0.139576
364,-0.7828,0.139576
365,-0.7827,0.139576
366,-0.7826,0.139576
367,-0.7825,0.139576
368,-0.7824,0.139576
369,-0.7823,0.139576
370,-0.7822,0.139576
371,-0.7821,0.139576
372,-0.782,0.139576
373,-0.7819,0.139576
374,-0.7818,0.13792
375,-0.7817,0.13792
376,-0.7816,0.13792
377,-0.7815,0.13792
378,-0.7814,0.139576
379,-0.7813,0.139576
380,-0.7812,0.139576
381,-0.7811,0.139576
382,-0.781,0.139576
383,-0.7809,0.139576
384,-0.7808,0.139576
385,-0.7807,0.13792
386,-0.7806,0.13792
387,-0.7805,0.13792
388,-0.7804,0.139576
389,-0.7803,0.139576
390,-0.7802,0.139576
391,-0.7801,0.139576
392,-0.78,0.139576
393,-0.7799,0.139576
394,-0.7798,0.139576
395,-0.7797,0.139576
396,-0.7796,0.139576
397,-0.7795,0.139576
398,-0.7794,0.139576
399,-0.7793,0.139576
400,-0.7792,0.139576
401,-0.7791,0.139576
402,-0.779,0.139576
403,-0.7789,0.139576
404,-0.7788,0.13792
405,-0.7787,0.13792
406,-0.7786,0.13792
407,-0.7785,0.13792
408,-0.7784,0.139576
409,-0.7783,0.139576
410,-0.7782,0.139576
411,-0.7781,0.139576
412,-0.778,0.139576
413,-0.7779,0.139576
414,-0.7778,0.139576
415,-0.7777,0.13792
416,-0.7776,0.13792
417,-0.7775,0.13792
418,-0.7774,0.139576
419,-0.7773,0.139576
420,-0.7772,0.139576
421,-0.7771,0.139576
422,-0.777,0.139576
423,-0.7769,0.139576
424,-0.7768,0.139576
425,-0.7767,0.139576
426,-0.7766,0.136264
427,-0.7765,0.139576
428,-0.7764,0.139576
429,-0.7763,0.139576
430,-0.7762,0.139576
431,-0.7761,0.139576
432,-0.776,0.139576
433,-0.7759,0.139576
434,-0.7758,0.139576
435,-0.7757,0.13792
436,-0.7756,0.13792
437,-0.7755,0.139576
438,-0.7754,0.139576
439,-0.7753,0.139576
440,-0.7752,0.139576
441,-0.7751,0.139576
442,-0.775,0.139576
443,-0.7749,0.13792
444,-0.7748,0.13792
445,-0.7747,0.139576
446,-0.7746,0.13792
447,-0.7745,0.139576
448,-0.7744,0.139576
449,-0.7743,0.139576
450,-0.7742,0.139576
451,-0.7741,0.139576
452,-0.774,0.139576
453,-0.7739,0.139576
454,-0.7738,0.13792
455,-0.7737,0.13792
456,-0.7736,0.13792
457,-0.7735,0.13792
458,-0.7734,0.139576
459,-0.7733,0.139576
460,-0.7732,0.139576
461,-0.7731,0.139576
462,-0.773,0.139576
463,-0.7729,0.13792
464,-0.7728,0.13792
465,-0.7727,0.13792
466,-0.7726,0.13792
467,-0.7725,0.139576
468,-0.7724,0.139576
469,-0.7723,0.139576
470,-0.7722,0.139576
471,-0.7721,0.139576
472,-0.772,0.139576
473,-0.7719,0.139576
474,-0.7718,0.13792
475,-0.7717,0.13792
476,-0.7716,0.13792
477,-0.7715,0.139576
478,-0.7714,0.139576
479,-0.7713,0.139576
480,-0.7712,0.139576
481,-0.7711,0.139576
482,-0.771,0.139576
483,-0.7709,0.139576
484,-0.7708,0.139576
485,-0.7707,0.139576
486,-0.7706,0.13792
487,-0.7705,0.139576
488,-0.7704,0.139576
489,-0.7703,0.139576
490,-0.7702,0.139576
491,-0.7701,0.139576
492,-0.77,0.139576
493,-0.7699,0.139576
494,-0.7698,0.13792
495,-0.7697,0.13792
496,-0.7696,0.13792
497,-0.7695,0.139576
498,-0.7694,0.139576
499,-0.7693,0.139576
500,-0.7692,0.139576
501,-0.7691,0.139576
502,-0.769,0.139576
503,-0.7689,0.139576
504,-0.7688,0.13792
505,-0.7687,0.13792
506,-0.7686,0.13792
507,-0.7685,0.139576
508,-0.7684,0.139576
509,-0.7683,0.139576
510,-0.7682,0.136264
511,-0.7681,0.141232
512,-0.768,0.13792
513,-0.7679,0.13792
514,-0.7678,0.13792
515,-0.7677,0.13792
516,-0.7676,0.13792
517,-0.7675,0.13792
518,-0.7674,0.139576
519,-0.7673,0.139576
520,-0.7672,0.139576
521,-0.7671,0.13792
522,-0.767,0.13792
523,-0.7669,0.13792
524,-0.7668,0.13792
525,-0.7667,0.13792
526,-0.7666,0.13792
527,-0.7665,0.13792
528,-0.7664,0.13792
529,-0.7663,0.139576
530,-0.7662,0.139576
531,-0.7661,0.13792
532,-0.766,0.13792
533,-0.7659,0.13792
534,-0.7658,0.13792
535,-0.7657,0.13792
536,-0.7656,0.13792
537,-0.7655,0.139576
538,-0.7654,0.139576
539,-0.7653,0.139576
540,-0.7652,0.139576
541,-0.7651,0.139576
542,-0.765,0.13792
543,-0.7649,0.13792
544,-0.7648,0.13792
545,-0.7647,0.13792
546,-0.7646,0.13792
547,-0.7645,0.13792
548,-0.7644,0.139576
549,-0.7643,0.139576
550,-0.7642,0.139576
551,-0.7641,0.139576
552,-0.764,0.139576
553,-0.7639,0.13792
554,-0.7638,0.13792
555,-0.7637,0.13792
556,-0.7636,0.13792
557,-0.7635,0.13792
558,-0.7634,0.139576
559,-0.7633,0.139576
560,-0.7632,0.139576
561,-0.7631,0.139576
562,-0.763,0.139576
563,-0.7629,0.13792
564,-0.7628,0.13792
565,-0.7627,0.139576
566,-0.7626,0.13792
567,-0.7625,0.139576
568,-0.7624,0.139576
569,-0.7623,0.139576
570,-0.7622,0.139576
571,-0.7621,0.139576
572,-0.762,0.139576
573,-0.7619,0.139576
574,-0.7618,0.139576
575,-0.7617,0.13792
576,-0.7616,0.13792
577,-0.7615,0.139576
578,-0.7614,0.139576
579,-0.7613,0.139576
580,-0.7612,0.139576
581,-0.7611,0.139576
582,-0.761,0.139576
583,-0.7609,0.139576
584,-0.7608,0.13792
585,-0.7607,0.13792
586,-0.7606,0.13792
587,-0.7605,0.139576
588,-0.7604,0.139576
589,-0.7603,0.139576
590,-0.7602,0.139576
591,-0.7601,0.13792
592,-0.76,0.139576
593,-0.7599,0.139576
594,-0.7598,0.139576
595,-0.7597,0.139576
596,-0.7596,0.139576
597,-0.7595,0.139576
598,-0.7594,0.139576
599,-0.7593,0.139576
600,-0.7592,0.139576
601,-0.7591,0.136264
602,-0.759,0.139576
603,-0.7589,0.13792
604,-0.7588,0.13792
605,-0.7587,0.139576
606,-0.7586,0.136264
607,-0.7585,0.139576
608,-0.7584,0.139576
609,-0.7583,0.13792
610,-0.7582,0.139576
611,-0.7581,0.139576
612,-0.758,0.139576
613,-0.7579,0.13792
614,-0.7578,0.13792
615,-0.7577,0.13792
616,-0.7576,0.13792
617,-0.7575,0.139576
618,-0.7574,0.139576
619,-0.7573,0.139576
620,-0.7572,0.139576
621,-0.7571,0.139576
622,-0.757,0.139576
623,-0.7569,0.139576
624,-0.7568,0.13792
625,-0.7567,0.13792
626,-0.7566,0.13792
627,-0.7565,0.139576
628,-0.7564,0.139576
629,-0.7563,0.139576
630,-0.7562,0.139576
631,-0.7561,0.13792
632,-0.756,0.13792
633,-0.7559,0.13792
634,-0.7558,0.13792
635,-0.7557,0.13792
636,-0.7556,0.13792
637,-0.7555,0.139576
638,-0.7554,0.139576
639,-0.7553,0.13792
640,-0.7552,0.13792
641,-0.7551,0.139576
642,-0.755,0.13792
643,-0.7549,0.13792
644,-0.7548,0.13792
645,-0.7547,0.13792
646,-0.7546,0.13792
647,-0.7545,0.13792
648,-0.7544,0.139576
649,-0.7543,0.139576
650,-0.7542,0.13792
651,-0.7541,0.141232
652,-0.754,0.13792
653,-0.7539,0.13792
654,-0.7538,0.13792
655,-0.7537,0.13792
656,-0.7536,0.13792
657,-0.7535,0.139576
658,-0.7534,0.139576
659,-0.7533,0.139576
660,-0.7532,0.139576
661,-0.7531,0.139576
662,-0.753,0.13792
663,-0.7529,0.139576
664,-0.7528,0.13792
665,-0.7527,0.13792
666,-0.7526,0.13792
667,-0.7525,0.139576
668,-0.7524,0.139576
669,-0.7523,0.139576
670,-0.7522,0.139576
671,-0.7521,0.139576
672,-0.752,0.139576
673,-0.7519,0.139576
674,-0.7518,0.139576
675,-0.7517,0.13792
676,-0.7516,0.13792
677,-0.7515,0.139576
678,-0.7514,0.139576
679,-0.7513,0.139576
680,-0.7512,0.13792
681,-0.7511,0.139576
682,-0.751,0.13792
683,-0.7509,0.13792
684,-0.7508,0.13792
685,-0.7507,0.13792
686,-0.7506,0.13792
687,-0.7505,0.139576
688,-0.7504,0.139576
689,-0.7503,0.139576
690,-0.7502,0.139576
691,-0.7501,0.142888
692,-0.75,0.1462
693,-0.7499,0.1462
694,-0.7498,0.151168
695,-0.7497,0.15448
696,-0.7496,0.15448
697,-0.7495,0.159448
698,-0.7494,0.16276
699,-0.7493,0.164416
700,-0.7492,0.166072
701,-0.7491,0.167728
702,-0.749,0.169385
703,-0.7489,0.171041
704,-0.7488,0.172697
705,-0.7487,0.174353
706,-0.7486,0.176009
707,-0.7485,0.176009
708,-0.7484,0.177665
709,-0.7483,0.182633
710,-0.7482,0.182633
711,-0.7481,0.182633
712,-0.748,0.184289
713,-0.7479,0.187601
714,-0.7478,0.187601
715,-0.7477,0.187601
716,-0.7476,0.189257
717,-0.7475,0.192569
718,-0.7474,0.192569
719,-0.7473,0.194225
720,-0.7472,0.195881
721,-0.7471,0.197537
722,-0.747,0.199193
723,-0.7469,0.202506
724,-0.7468,0.204162
725,-0.7467,0.204162
726,-0.7466,0.207474
727,-0.7465,0.205818
728,-0.7464,0.20913
729,-0.7463,0.207474
730,-0.7462,0.20913
731,-0.7461,0.20913
732,-0.746,0.20913
733,-0.7459,0.212442
734,-0.7458,0.210786
735,-0.7457,0.210786
736,-0.7456,0.210786
737,-0.7455,0.210786
738,-0.7454,0.210786
739,-0.7453,0.212442
740,-0.7452,0.214098
741,-0.7451,0.21741
742,-0.745,0.21741
743,-0.7449,0.219066
744,-0.7448,0.219066
745,-0.7447,0.220722
746,-0.7446,0.22569
747,-0.7445,0.22569
748,-0.7444,0.22569
749,-0.7443,0.227346
750,-0.7442,0.224034
751,-0.7441,0.224034
752,-0.744,0.224034
753,-0.7439,0.224034
754,-0.7438,0.224034
755,-0.7437,0.224034
